image,ALB,BET,DOL,LAG,NoF,OTHER,SHARK,YFT
img_00723.jpg,0.305077373981,6.70689551043e-05,0.000383432256058,0.000453579588793,0.691809415817,6.5249929321e-05,0.000388527027098,0.00175535015296
img_04532.jpg,0.00057327747345,0.355124562979,0.00328072439879,0.0467056706548,0.00895373057574,0.187479004264,0.00128880830016,0.39659422636
img_01649.jpg,0.956437706947,0.000111768451461,0.000273520185146,0.000631596834864,0.0378129258752,5.67720926483e-05,0.000112934416393,0.00456286501139
img_07474.jpg,0.999959945679,2.76041419056e-06,6.57718419461e-06,9.99457824946e-06,1.3396581835e-06,1.78051493549e-07,5.90872969042e-06,1.32838322315e-05
img_04811.jpg,0.319709777832,0.000406476174248,0.000180506409379,7.60236944188e-05,1.26393679238e-05,0.00141074531712,6.0931812186e-05,0.67814296484
img_03677.jpg,0.999800741673,1.12961254217e-06,1.35562349897e-05,0.000147887985804,5.60124544791e-06,2.23516576625e-06,1.40693264257e-05,1.47520104292e-05
img_00223.jpg,0.998747467995,4.03973972425e-05,0.0011276997393,8.40640950628e-06,2.80875553926e-07,2.38756297222e-06,5.02630027768e-05,2.31889607676e-05
img_05253.jpg,4.95354242958e-07,9.80587628874e-08,1.36678590934e-06,4.23783006909e-07,1.56147521579e-08,8.0081372289e-07,3.3960594692e-07,0.999996423721
img_03261.jpg,0.999811112881,2.60912547674e-05,0.000119905482279,1.36869830385e-05,3.14825058467e-07,3.19682811778e-07,1.59900810104e-05,1.25370606838e-05
img_05508.jpg,0.998342037201,2.95987265417e-05,1.69831528183e-05,9.68461154116e-06,4.08033010899e-05,8.26048653835e-06,2.01229031518e-05,0.00153241865337
img_00648.jpg,1.0,4.58707560824e-08,2.4024002343e-08,4.27692938842e-08,3.89893584085e-09,1.39949538069e-10,9.43402600484e-09,1.28706059144e-08
img_04324.jpg,0.98094534874,6.5842064032e-06,2.22917424253e-05,5.89936316828e-05,0.00111196853686,1.12623638415e-05,9.91046035779e-05,0.0177444498986
img_06681.jpg,0.996346533298,0.00199436885305,0.000213049075683,0.000387904059608,2.3334148409e-06,6.97609357303e-05,0.000157303016749,0.000828692340292
img_06780.jpg,0.579195380211,0.144475370646,0.00134696555324,0.00218611559831,0.00247902772389,0.00427099363878,0.00265122833662,0.263394922018
img_00518.jpg,0.999310970306,2.28616909226e-06,6.23352889306e-06,8.18167791294e-06,0.000592483323999,1.56349290137e-06,4.51079995401e-06,7.37641530577e-05
img_02231.jpg,0.992718458176,0.000119913936942,5.81335407333e-05,2.71453609457e-05,0.000224696734222,2.56441326201e-05,1.89194215636e-05,0.00680703483522
img_07428.jpg,0.999951958656,4.94135883855e-06,3.28447708853e-06,1.0058008229e-05,1.34467845783e-05,4.01427257657e-07,2.97098449664e-06,1.29584732349e-05
img_04795.jpg,0.559760868549,0.234827026725,0.00384237640537,0.00144649622962,2.04835487239e-05,0.0044029019773,0.183962076902,0.0117377461866
img_00730.jpg,0.000293040444376,0.000359539553756,2.74512494798e-05,2.71859280474e-05,4.94628352499e-07,6.20470700596e-06,0.000674017122947,0.998612046242
img_05269.jpg,0.998772084713,1.17557056001e-05,1.7788121113e-05,1.14092645163e-05,0.000409413682064,1.21864613902e-05,5.14888915859e-06,0.000760121736676
img_06748.jpg,2.19716280725e-08,4.64081864493e-07,1.72974148427e-06,1.81467598281e-07,1.34981679167e-08,8.0728955254e-07,9.1138325331e-08,0.99999666214
img_05520.jpg,0.0914024338126,0.0419871918857,0.0109605584294,0.000512783182785,7.9357472714e-05,0.838895440102,0.000688295345753,0.0154739143327
img_01431.jpg,0.999039590359,6.15159308381e-07,1.05929245819e-06,0.000936789787374,8.61930311657e-06,8.07406536296e-07,4.43956332674e-06,8.16673491499e-06
img_00551.jpg,0.999124228954,8.48218917326e-07,3.60512808584e-06,0.000524703704286,2.89491549665e-06,3.46684402075e-07,9.9999444501e-05,0.000243394213612
img_00473.jpg,0.769694805145,0.00017705130449,0.000272100616712,7.79928523116e-05,3.51947237505e-05,5.62736822758e-05,0.000201408736757,0.229485109448
img_00302.jpg,0.997949063778,0.000944849918596,9.37899385463e-05,7.25183199393e-05,1.73003479631e-06,4.48326027254e-05,0.000520123110618,0.00037315316149
img_05768.jpg,0.0846270769835,0.00134591769893,0.000173779073521,7.89640835137e-05,6.01632655162e-06,2.14855190279e-05,4.44260012955e-06,0.913742363453
img_04507.jpg,3.51287582356e-10,0.000859100429807,2.61235218204e-05,5.43433379789e-05,2.98177282865e-09,1.84586701835e-06,1.08945268948e-05,0.99904769659
img_04076.jpg,0.999940156937,4.70253371532e-06,1.57474532898e-05,2.67674363386e-06,1.80632068805e-05,3.03051683659e-06,1.30343087221e-05,2.58478712567e-06
img_06564.jpg,0.999994516373,7.10724918918e-07,9.67935420704e-07,8.40678637815e-07,1.29627807155e-07,1.19262935527e-07,6.8617987381e-07,2.06356662602e-06
img_04990.jpg,0.00383212533779,0.00292410934344,0.000110243643576,7.3862123827e-05,6.42918848826e-06,3.55070260412e-05,1.01950399767e-05,0.993007540703
img_02759.jpg,0.000113690788567,6.20664104645e-06,0.00018646560784,2.85288278974e-05,5.6091442957e-07,8.66491245688e-06,1.03307611425e-05,0.999645590782
img_03995.jpg,2.10969486325e-09,0.0138183655217,0.000340032886015,2.70791551884e-05,1.33353603715e-08,7.2992661444e-06,2.90915322694e-05,0.985778093338
img_04069.jpg,0.00627638585865,0.000572548015043,0.00160909548867,0.00809745956212,0.00377929653041,0.978036701679,0.00156152283307,6.70548615744e-05
img_01888.jpg,0.000782243325375,0.287725716829,0.00211874465458,0.0273647960275,0.00152950233314,0.0660845637321,0.00155850173905,0.612836003304
img_01983.jpg,0.0252291616052,0.000333393865731,0.00512606743723,0.00053651118651,0.965121328831,0.000704166770447,1.57740832947e-05,0.00293353735469
img_01647.jpg,0.00073442957364,9.56291614784e-07,3.24555662701e-06,2.16618786908e-06,0.999235391617,4.63574735932e-07,4.02063233196e-06,1.93039304577e-05
img_00543.jpg,0.999999761581,6.31509422533e-08,3.23555831017e-08,5.19334726334e-08,1.01943093966e-08,1.93140434201e-10,1.32702222544e-08,2.26834231398e-08
img_03231.jpg,0.998996675014,7.31678592274e-05,0.000441312731709,3.75618910766e-05,8.20702625788e-05,5.6912394939e-06,7.26353755454e-05,0.000290882249828
img_05981.jpg,5.34281207365e-05,2.85496548713e-06,0.000923003361095,7.0791284088e-05,0.998797297478,3.64359425475e-06,0.000131539563881,1.72753443621e-05
img_03199.jpg,0.999998569489,6.93110166594e-07,4.01737850098e-07,6.30787511113e-08,5.2940436035e-08,6.6997444037e-08,6.76413662859e-08,1.42383811408e-07
img_03422.jpg,0.999751031399,1.84660384548e-05,3.59557307092e-05,6.57114942442e-05,4.70735540148e-06,7.24485460069e-07,8.16290412331e-05,4.18391682615e-05
img_05558.jpg,0.958516895771,0.00178780162241,8.61353546497e-05,0.000103127284092,1.91481885849e-05,0.000123867517686,4.25967627962e-05,0.0393204055727
img_06521.jpg,0.00673277303576,0.0536063052714,0.000334886775818,0.000252249970799,7.17189004718e-06,0.000918680394534,0.000114878035674,0.938033044338
img_06525.jpg,0.999379396439,5.07036311319e-05,5.4570602515e-05,1.92416991922e-05,9.06804814349e-07,2.48327000918e-06,3.01753734675e-05,0.000462492316728
img_07188.jpg,0.999621272087,1.73614026266e-07,1.1075491102e-06,2.35854670905e-07,2.46598226283e-08,3.74450053187e-08,3.58103193321e-07,0.000376742158551
img_07623.jpg,0.99994635582,1.80331085176e-07,9.93691855911e-07,2.98952556932e-07,3.34554852088e-06,7.66951480102e-09,4.98254507875e-07,4.81789575133e-05
img_01022.jpg,0.794723808765,0.000810105062556,0.000994849950075,0.00378810078837,0.18342037499,0.0123793566599,0.00119970575906,0.00268370378762
img_05445.jpg,0.997754871845,2.67220984824e-05,1.49503212015e-05,0.000766517187003,0.000108770320367,5.64436959394e-06,0.000376261159545,0.000946344458498
img_03290.jpg,0.0995364785194,0.00137554155663,0.000100322795333,0.00012836229871,6.07099136687e-05,0.000836421211716,1.0460635167e-05,0.89795178175
img_00974.jpg,0.999925017357,1.00769614164e-06,1.13088326543e-05,2.32345082622e-05,3.4407100884e-06,2.58234308603e-06,1.28633164422e-05,2.05094256671e-05
img_03082.jpg,0.999829649925,7.49504324631e-05,8.01904752734e-06,1.86987999768e-05,3.54604380846e-05,2.25452185987e-06,1.00939241747e-05,2.07497996598e-05
img_03588.jpg,0.0410723946989,0.0675247237086,0.0122245484963,0.00262594362721,0.00120170623995,0.483545154333,0.000440141215222,0.391365408897
img_02124.jpg,0.00156220910139,0.0936472564936,0.00525974482298,0.000757543661166,0.000100295801531,0.303343296051,0.000357121694833,0.594972491264
img_06800.jpg,2.53505004366e-06,1.28616884467e-05,4.08558662457e-06,3.43251417689e-06,0.999971032143,2.08790379475e-06,2.50851621786e-06,1.56324597356e-06
img_05719.jpg,1.4959591681e-06,1.15792690849e-05,5.64873735129e-05,2.88067576548e-06,7.94124559889e-07,4.17422961618e-06,2.04438470064e-06,0.999920606613
img_05989.jpg,0.997385084629,8.17104009911e-05,4.22287921538e-05,7.60026232456e-05,0.000129709049361,2.49350614467e-06,3.67049688066e-05,0.00224604876712
img_03869.jpg,0.999619245529,2.47682310146e-05,1.02188441815e-05,9.73603619059e-07,5.63368587336e-08,6.24634458291e-06,3.40059636983e-06,0.00033521433943
img_00964.jpg,3.35294389515e-05,0.0183246489614,0.0548504330218,0.000646135013085,1.07717150968e-05,0.000681086909026,5.89359660808e-05,0.925394415855
img_01834.jpg,0.820770859718,0.000184274060302,0.000293598714052,0.000433703506133,0.000693589507136,0.000591589836404,0.000139555893838,0.176892757416
img_04647.jpg,0.999999403954,3.30536437332e-07,4.41151293273e-08,6.36969801349e-08,2.83188938965e-08,1.42580269813e-09,2.59721115725e-08,1.47801282324e-08
img_01538.jpg,0.999985456467,9.32582167934e-07,1.49733659782e-06,2.08745996133e-06,7.34178655648e-08,4.34512799075e-07,2.31136164075e-06,7.24145183995e-06
img_06345.jpg,2.11369933822e-05,2.01002694666e-06,4.23250185122e-06,6.28716009032e-07,3.68161252595e-08,1.13567284643e-06,7.74660350089e-07,0.999970078468
img_00808.jpg,0.99952018261,1.94917402041e-06,3.57728913514e-06,1.56005098688e-05,2.81391967292e-05,3.24969983012e-06,1.24447979033e-05,0.00041487274575
img_02726.jpg,0.0146993901581,0.000341387640219,0.00574560370296,0.000350264686858,0.976147770882,0.0014359857887,1.91843482753e-05,0.001260443707
img_02974.jpg,0.999980568886,1.0945605311e-07,3.87196621432e-07,9.84565815543e-08,8.33988380577e-08,1.81676007571e-08,4.88465445869e-07,1.8278542484e-05
img_07910.jpg,0.999905943871,5.32485955773e-06,5.61893671147e-07,8.45269880756e-07,3.50398090632e-06,8.50138732744e-08,8.40284371861e-07,8.29509372124e-05
img_01413.jpg,0.999942660332,1.51437598106e-06,1.82617748123e-06,1.03718821265e-05,1.55843172251e-05,2.57432350992e-08,5.09146684635e-06,2.28978296946e-05
img_00538.jpg,0.999929904938,4.62993085648e-07,4.69293900096e-06,9.1692973001e-06,2.88444825856e-05,9.77328727458e-06,3.67231245946e-06,1.35042409966e-05
img_03739.jpg,8.08326440165e-05,4.58939503005e-05,0.000120080745546,3.81322024623e-05,5.10578001922e-06,0.000194595457288,1.16565242934e-05,0.999503731728
img_03195.jpg,0.300456434488,0.0331362970173,0.00145922321826,0.00859613902867,0.000192298655747,0.00181553640869,0.00591358961537,0.648430526257
img_00575.jpg,0.82726162672,0.00430840952322,0.000768702244386,0.000926760316361,2.97583337669e-05,0.000366112479242,2.76628434221e-05,0.166311010718
img_00040.jpg,0.99701821804,0.00181681080721,0.000116470444482,0.000130636413814,3.38768131769e-06,0.000112655041448,0.000307617592625,0.000494200794492
img_06849.jpg,0.0260126609355,0.00157374609262,0.000192692823475,8.68056013132e-05,2.42017194978e-05,8.45017129905e-05,0.000304733024677,0.971720695496
img_00876.jpg,2.57438932749e-06,2.4989783924e-05,3.41149607266e-05,6.77233583701e-06,0.999827980995,8.70009716891e-06,1.20137974591e-05,8.27619442134e-05
img_06684.jpg,0.999997735023,1.05167670128e-08,1.5906181261e-07,3.39781962566e-07,4.85252485305e-07,1.55752406528e-08,8.2583632377e-08,1.18648267744e-06
img_02789.jpg,0.105675071478,0.000659933022689,0.00238713505678,0.00114791921806,0.638368546963,0.000513028353453,0.241394281387,0.00985400099307
img_06630.jpg,0.0854753628373,0.0190808214247,0.00091499753762,0.000717346731108,5.27173942828e-05,0.000462844182039,0.00189130404033,0.891404569149
img_02216.jpg,8.29685995996e-06,0.972206056118,0.00117550464347,2.00323574973e-05,0.000148244827869,1.54853944423e-06,0.000202336421353,0.0262379106134
img_04640.jpg,0.920428037643,0.048220757395,0.00440751435235,0.00172122730874,0.000720341166016,0.00457962276414,0.00202197348699,0.0179005395621
img_00374.jpg,0.999667644501,9.71884333012e-07,8.76002468431e-06,1.0725413631e-05,2.06857075682e-05,2.28091903409e-06,7.27269753042e-06,0.0002815501648
img_01058.jpg,0.998700737953,1.66632744367e-05,2.25955627684e-05,8.67329163157e-06,7.87218377809e-05,6.0811653384e-06,1.7278796804e-05,0.00114923436195
img_00103.jpg,0.999992966652,2.50375649102e-07,1.22053666018e-06,6.22166226094e-07,3.394370367e-07,8.73138432667e-08,9.85819610833e-07,3.37591245625e-06
img_05595.jpg,0.999998927116,3.41982570262e-07,2.99437971307e-07,1.98826356268e-07,1.00598121833e-07,3.71563686485e-08,2.82094436699e-08,6.44851709808e-08
img_03087.jpg,5.87325189372e-07,7.77434906922e-05,2.98450013361e-05,2.3736827643e-05,0.999808847904,9.8172295111e-06,3.85367602576e-05,1.07919622678e-05
img_03310.jpg,0.999997377396,7.03945985947e-08,1.68521637534e-07,4.30578097621e-07,4.36843272666e-08,6.51524274531e-08,1.17314925774e-06,7.97664995389e-07
img_06211.jpg,0.999743640423,2.54311853496e-05,2.04304196814e-05,1.24315884023e-05,6.26164546702e-06,4.86168501084e-05,3.54398434865e-05,0.00010768482025
img_00320.jpg,0.998900532722,3.16761434078e-05,9.5503319244e-06,2.34453891608e-05,0.000365974876331,4.55052168036e-06,1.45750345837e-05,0.000649717403576
img_03809.jpg,0.990078210831,0.00025868540979,0.000925263157114,2.106305692e-05,0.000207281322218,4.77667235828e-05,0.00127722718753,0.00718457857147
img_05359.jpg,0.0791019424796,0.0226195659488,0.000523380876984,0.000634781434201,0.000211559599848,0.00358898937702,0.000479462119984,0.892840325832
img_02379.jpg,0.012253399007,0.000132238055812,0.000115666567581,2.23306906264e-05,8.23348818813e-06,2.19845478568e-05,4.47785132565e-05,0.987401306629
img_07023.jpg,0.999943733215,8.55502275954e-06,8.72823147802e-06,1.21283960652e-06,3.81224595003e-06,1.13636451715e-06,9.23567586142e-06,2.36201594817e-05
img_00282.jpg,0.00204541394487,0.000382402125979,0.00132746994495,0.00883338693529,0.00119289057329,0.985480725765,0.000566262926441,0.00017142087745
img_06902.jpg,0.0766322985291,0.000198982961592,0.00540073309094,0.00539120053872,0.653246104717,0.000321692816215,0.00332738272846,0.255481630564
img_01963.jpg,0.999645471573,1.78685513674e-05,1.93038431462e-05,3.61593947673e-06,1.68700523773e-06,2.14814053834e-06,2.27515374718e-05,0.000287161499728
img_03456.jpg,1.49070544353e-07,7.24969424937e-07,7.31362706574e-06,5.44349916254e-07,0.999985814095,8.18801140667e-07,3.68141058971e-06,1.01743455616e-06
img_01505.jpg,1.30193675432e-05,3.46616143361e-05,0.00010277635738,1.90665668924e-05,0.999550521374,6.26982582617e-05,1.95387947315e-05,0.000197625806322
img_01388.jpg,0.997666954994,5.05944763063e-06,1.89958973351e-05,1.30204498419e-05,0.00011114969675,1.77304737008e-05,9.86620671029e-06,0.00215711724013
img_05026.jpg,0.921347081661,0.0649731308222,0.000122777215438,0.00202699727379,4.43708449893e-05,5.78981489525e-05,0.00124127836898,0.0101866098121
img_02540.jpg,0.707715511322,0.0133973853663,0.048394266516,0.0114054149017,0.148079350591,0.0513409823179,0.00222635222599,0.0174407251179
img_00772.jpg,5.98326514591e-05,0.000142975288327,0.0594679936767,0.000265262933681,2.27568052651e-05,0.000434376765043,1.65484780155e-05,0.939590334892
img_00175.jpg,0.0217231363058,0.000622150895651,0.00170363718644,0.00733344303444,0.00733049213886,0.95916467905,0.00198903377168,0.000133443187224
img_01627.jpg,0.999998569489,9.48614484741e-08,3.70748949763e-07,1.20965125916e-07,8.45901908519e-08,3.5171869861e-09,1.69635242742e-07,4.70708187095e-07
img_03867.jpg,3.23372290723e-07,5.97038797423e-06,8.27862822916e-06,6.23306641501e-06,0.999960303307,5.12143571996e-07,1.77632482519e-05,6.88324462317e-07
img_07574.jpg,0.999970078468,2.59519151768e-06,3.33773095917e-06,7.47040360238e-07,1.17911740745e-05,1.06479433271e-06,2.59516923506e-06,7.73369629314e-06
img_05410.jpg,6.86740577294e-06,1.25974270304e-06,1.7000202206e-05,4.20264723289e-06,2.21914191911e-07,2.47200332524e-05,1.79046219273e-06,0.999943971634
img_01249.jpg,4.43634671683e-05,9.17603574635e-06,5.43351188753e-06,6.22776360615e-06,0.999898791313,1.78856644197e-05,1.0018080502e-05,8.11814425106e-06
img_02082.jpg,0.0797758027911,0.000944938568864,0.00458664214239,0.00129765470047,0.304488122463,0.000702655524947,0.585543811321,0.0226604100317
img_06144.jpg,3.16306795867e-05,0.00136485591065,0.0043735280633,0.00017061381368,0.00129713118076,0.000537332554813,0.000316872145049,0.991908073425
img_04671.jpg,0.998217761517,0.000114505499369,1.94266995095e-05,2.10775287997e-05,9.88757278719e-07,1.49841553139e-05,2.16823445953e-05,0.00158961571287
img_04511.jpg,0.0381353311241,0.000742971140426,0.00066091271583,0.000816053303424,0.918559730053,0.0374663323164,0.00274988496676,0.000868721108418
img_04585.jpg,6.17086204358e-09,1.79522498911e-06,5.84377858104e-06,1.04162256775e-06,0.999988436699,2.62318167188e-07,2.36240884988e-06,2.41381513888e-07
img_03871.jpg,0.05537834391,0.000505596981384,0.0010116660269,0.000143060169648,7.00846794643e-05,0.00103574700188,0.000148793085827,0.941706776619
img_06559.jpg,0.99989771843,2.58465024672e-06,2.48454830398e-06,3.7334039007e-06,6.19510901743e-05,2.29493977599e-07,1.19282885862e-05,1.93028590729e-05
img_05185.jpg,0.99980121851,1.19055575851e-05,2.70310429187e-05,1.95764232558e-06,8.14517443359e-06,2.18760351345e-06,2.61998848146e-05,0.000121369528642
img_06324.jpg,0.513468742371,0.156195804477,0.000660520221572,0.00259655271657,9.2890833912e-05,0.000664691731799,0.000744024117012,0.325576722622
img_01059.jpg,0.998929440975,0.000809139688499,1.97744138859e-05,2.07681023312e-05,1.41264508784e-05,7.38838789403e-05,6.61795456836e-06,0.000126210521557
img_02811.jpg,0.999113857746,2.17089814214e-06,5.01315480506e-06,0.000189397134818,1.01991454358e-05,8.60650175127e-07,0.000179099704837,0.000499406829476
img_02563.jpg,5.86788395651e-08,6.84862641265e-07,7.94400421e-06,1.16582873488e-06,0.999987959862,2.67707207513e-07,1.78054528988e-06,1.69859589505e-07
img_02573.jpg,0.431586027145,0.0394530072808,0.000763977703173,0.00134014512878,0.525781035423,1.4581081814e-05,0.000740885850973,0.000320335326251
img_03628.jpg,0.999811708927,3.4660948586e-05,9.33379669732e-06,2.18508694161e-06,8.11452252947e-07,3.94752214561e-06,7.05228239894e-06,0.000130389438709
img_06909.jpg,0.999989271164,2.29703744026e-07,1.95761845134e-06,4.05125001635e-06,5.00472822296e-07,1.27275058048e-07,6.20958815034e-07,3.26328085976e-06
img_06808.jpg,0.996002852917,0.00325196958147,5.5499112932e-05,6.00458297413e-05,3.36910261467e-06,0.000214476545807,0.000283688801574,0.000128092025989
img_05548.jpg,0.999981760979,5.16055820299e-07,2.93713083011e-06,1.25918006688e-06,1.63389768204e-06,8.444951618e-07,1.16049022836e-06,1.00035395008e-05
img_01495.jpg,0.999925136566,4.33031715374e-07,4.79921436636e-06,7.50414483264e-06,6.97571340424e-06,3.31889992822e-07,2.72647639576e-06,5.20596404385e-05
img_06832.jpg,0.99818366766,0.000259109219769,6.41764272586e-05,8.00033158157e-05,3.35960539815e-05,3.28611304212e-06,0.00014217075659,0.0012339806417
img_01213.jpg,0.999981403351,4.54906376035e-06,1.68598921846e-06,6.25047277936e-06,1.42547060022e-06,1.65386737194e-07,1.48246977005e-06,2.92599452223e-06
img_01803.jpg,0.000199989546672,0.094834625721,0.135049715638,0.00160595402122,2.92028780677e-05,0.000762654584832,0.000108775573608,0.767409026623
img_01253.jpg,5.21164800205e-08,3.12731549457e-06,2.20914898819e-06,2.1801760397e-08,1.93095105877e-11,1.35098074949e-08,3.75065987157e-08,0.999994516373
img_05209.jpg,0.999963760376,1.44210571307e-05,3.49518882103e-06,9.62356079981e-06,3.74500274347e-07,2.40341933022e-07,7.87592762208e-06,2.56952489508e-07
img_03346.jpg,0.999899148941,2.7906289688e-06,5.0546896091e-06,3.8528443838e-05,2.3446211344e-05,4.14926307712e-06,7.1568306339e-06,1.97496210603e-05
img_04013.jpg,0.000430988788139,0.395140975714,0.000739011447877,0.00457106204703,2.45069932134e-05,0.00138134276494,0.00610439153388,0.591607689857
img_01932.jpg,0.999930143356,2.14531246456e-06,6.45039290248e-06,8.79500839801e-06,3.97095618609e-06,2.91030755761e-06,1.04057662611e-05,3.53397263098e-05
img_07678.jpg,0.00228369003162,0.000133227920742,2.98105187539e-05,0.997446775436,7.09176947566e-06,2.16330608964e-05,3.15290926665e-05,4.62090538349e-05
img_06585.jpg,3.6471483611e-08,4.74854277854e-06,1.17653289635e-05,2.81175039163e-06,0.999977707863,5.04701574755e-07,2.12116196963e-06,3.73455151248e-07
img_02651.jpg,0.999975085258,4.63176775156e-06,1.5489171119e-06,1.5782002265e-06,1.66712800365e-06,5.43577357348e-07,1.69841698039e-07,1.48593599079e-05
img_07420.jpg,0.900368094444,0.000881691987161,0.000122502373415,0.095536917448,7.2419315984e-06,5.63084031455e-05,0.00115540600382,0.00187188456766
img_01874.jpg,0.00371428439394,0.000788384932093,0.000755969784223,0.000626680266578,0.000569462717976,0.0117418551818,8.26888790471e-05,0.981720685959
img_02001.jpg,0.352003276348,0.179213389754,0.012311546132,0.00843360181898,0.00374207063578,0.0321938022971,0.00811762548983,0.403984695673
img_05030.jpg,0.28925678134,0.659598231316,0.00183709093835,0.0030381847173,0.00077130831778,0.0329194366932,0.00553617905825,0.00704281916842
img_04888.jpg,0.980246424675,1.12271536636e-05,3.57797944162e-05,1.07780879262e-05,1.5569414245e-05,1.3302728803e-05,1.25048754853e-05,0.0196544229984
img_00009.jpg,0.999983787537,7.58244596e-06,1.26491283936e-06,1.44488308251e-06,1.90228308838e-06,3.23025304283e-08,1.02165608951e-06,2.98099530482e-06
img_05059.jpg,0.00120321160648,0.000218213259359,0.000268594565568,9.386963211e-05,0.994299769402,0.000153051514644,0.000105002349301,0.00365834590048
img_01771.jpg,0.999997854233,4.89689604422e-08,4.13850585801e-07,1.39873648664e-07,3.57409561502e-07,1.18104805935e-08,3.27711376258e-07,8.57130828535e-07
img_03563.jpg,0.999974727631,1.93988544197e-05,2.53867619904e-06,9.96315918655e-08,1.07502259539e-07,1.34643883598e-07,3.37051233146e-07,2.65443759417e-06
img_07043.jpg,1.34492939008e-09,3.66091796877e-07,1.74592992153e-06,3.73714101443e-07,0.999995589256,2.86604063149e-07,6.27404688203e-07,1.0534371313e-06
img_03718.jpg,0.999377965927,1.00386728263e-06,2.88760088551e-06,0.000278696534224,3.48795174432e-06,3.20002982335e-07,9.89444961306e-05,0.000236721651163
img_03946.jpg,4.20244359702e-05,0.528647065163,0.000668073946144,0.00456022424623,1.91261788132e-05,0.00118350691628,0.000762631883845,0.464117288589
img_00587.jpg,0.0161552280188,0.0365375243127,0.000159233561135,0.000243531278102,0.000125292717712,0.000873053213581,0.000257971551036,0.945648193359
img_02209.jpg,0.151421755552,0.134598687291,0.0331881307065,0.00133355695289,0.000193813451915,0.631929934025,0.00173997960519,0.0455940552056
img_05587.jpg,0.205427497625,0.00355951697566,0.000625168497209,0.0355058945715,0.739704251289,0.00209356914274,0.00157475052401,0.0115093877539
img_05210.jpg,0.832172870636,0.000211963168113,0.129592448473,0.00567719340324,0.0240605808794,0.000522472662851,0.00353967188857,0.00422282656655
img_03445.jpg,0.00337180960923,3.32862291543e-05,9.45908323047e-06,9.52166010393e-06,0.996502161026,1.42615499499e-06,2.01288257813e-05,5.22158843523e-05
